color_feat,contrast,dissim,homo,asm,energy,corrs,entropy,case,path,ihc_score,label,th,prob,pred
6.940975,5.480150960944726,0.9899491045758206,0.752324646522607,0.3392771475563889,0.5823970376803372,0.7708274839316968,5.194430498859716,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (30).JPG,2+,1,0.385747411445487,0.6734800607364487,1
6.057266666666667,2.636872679189612,0.5726654952598889,0.8282963025307113,0.40356265331750873,0.6351896728481655,0.7568527123849796,4.430943596530533,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (45).JPG,2+,1,0.385747411445487,0.6734800607364487,1
7.235833333333333,6.13792275071737,0.8846064087196809,0.8146943898139049,0.5135730050948906,0.7166107397071113,0.778326109625894,5.454883025633167,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (56).JPG,2+,1,0.385747411445487,0.6734800607364487,1
5.857033333333334,2.5116720487115223,0.6440115652844485,0.7934350083357474,0.2866590801785476,0.5353031173946432,0.8269853806372649,4.443053950374198,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (53).JPG,2+,1,0.385747411445487,0.6734800607364487,1
5.970083333333333,4.844235091281716,0.8787752739569102,0.778363167795751,0.3740157838724961,0.6114943346822366,0.7672950133345015,5.151571028137413,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (63).JPG,2+,1,0.385747411445487,0.6734800607364487,1
6.584066666666667,4.01173543704579,0.7905045972651805,0.787551426676314,0.3962298296439065,0.6294117476071264,0.8097676890519406,5.134235569862491,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (64).JPG,2+,1,0.385747411445487,0.6734800607364487,1
7.925025,6.352271683947884,1.0649855861783781,0.7430137736637985,0.2840632206512307,0.5328943263886965,0.7873426614580716,5.525364915160742,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (70).JPG,2+,1,0.385747411445487,0.6734800607364487,1
6.137,5.1072240628047245,0.9131803100281363,0.7708458739894244,0.3590427454978559,0.599122238418855,0.7594144921543491,5.208003211265321,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (46).JPG,2+,1,0.385747411445487,0.6734800607364487,1
5.173683333333333,1.0205115439797932,0.24759716494413297,0.9190307586384602,0.6197799590027082,0.7872302665044655,0.8381886925774236,3.7244759901582376,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (21).JPG,2+,1,0.385747411445487,0.6734800607364487,1
6.1908,4.655767227782388,0.8746190849895086,0.7780927221135385,0.39617828398219557,0.6293688634580532,0.7442750646581286,4.788008286693304,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (58).JPG,2+,1,0.385747411445487,0.6734800607364487,1
6.55105,4.759528183963251,1.0160561747875818,0.7182948889954061,0.2420849811856826,0.4918893108674581,0.7778183562591734,4.956938734335608,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (57).JPG,2+,1,0.385747411445487,0.6734800607364487,1
5.77535,3.8475987418378734,0.8125379048233736,0.7729167503856229,0.3364697921469477,0.5799468606350024,0.7575686541410085,4.625615997922966,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (43).JPG,2+,1,0.385747411445487,0.6734800607364487,1
6.188466666666667,4.947690350108829,0.9346831875536108,0.7592161984593616,0.31021641104072617,0.5568844758160769,0.774558984911812,5.062619057071258,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (26).JPG,2+,1,0.385747411445487,0.6734800607364487,1
7.47295,4.769195731804427,0.7898248897047525,0.8098739200486446,0.4555963130865641,0.674939904348984,0.7954403885311667,5.154824338802609,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (9).JPG,2+,1,0.385747411445487,0.6734800607364487,1
6.257741666666667,4.300041935245025,0.7991471222649711,0.7934270142297695,0.38314210258432635,0.6189231049150427,0.7958659691278125,5.130331732889404,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (47).JPG,2+,1,0.385747411445487,0.6734800607364487,1
6.9808916666666665,5.158388811004656,0.8730006786056559,0.7887284093593663,0.42239100160798587,0.6498671888329179,0.7675422175532991,5.253977578060397,28-08-23 HER2 2+ D+ Case 2,./Data_Chula/28-08-23 HER2 2+ D+ Case 2/Case 02 (36).JPG,2+,1,0.385747411445487,0.6734800607364487,1
