path,case,color_feat,lbp0,lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,contrast,dissim,homo,asm,energy,corrs,entropy,ihc_score,label
./Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (6).JPG,21 Sep HER2 score 0 case 2,3.8786583333333335,0.021749999999998187,0.058033333333328496,0.005533333333332872,0.08088333333332659,0.03273333333333061,0.14567499999998787,0.03934999999999672,0.09616666666665866,0.4117749999999657,0.108099999999991,0.6744098558128881,0.5061845370812761,0.7628680766080688,0.1554694831425653,0.3941590008421145,0.7477971398525604,4.031053786542407,0,0
./Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (20).JPG,21 Sep HER2 score 0 case 2,4.205966666666667,0.020791666666664935,0.04308333333332975,0.004649999999999613,0.06647499999999446,0.025458333333331213,0.1452499999999879,0.029316666666664225,0.09556666666665871,0.48329166666662643,0.08611666666665949,0.5228130439672202,0.4109802917969394,0.805147534021555,0.23409849191513912,0.4837377809721495,0.7295195474157019,3.349385453937177,0,0
./Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (9).JPG,21 Sep HER2 score 0 case 2,6.080841666666666,0.02541666666666455,0.056849999999995265,0.007224999999999398,0.0747333333333271,0.03296666666666392,0.13225833333332232,0.0412083333333299,0.09435833333332547,0.4325083333332973,0.10247499999999146,0.6462385461284204,0.49350425778772467,0.7680028615710859,0.17538495485603256,0.41869174865756376,0.7478475862328402,3.5740738473848435,0,0
./Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (26).JPG,21 Sep HER2 score 0 case 2,21.604275,0.010591666666665785,0.037491666666663544,0.0019416666666665049,0.07364999999999386,0.017283333333331895,0.14229999999998816,0.016341666666665304,0.08324166666665973,0.5429583333332881,0.07419999999999381,0.3994801105327421,0.34153462670053053,0.8347383918068765,0.21262571996850074,0.46096938345225213,0.7138357620932423,2.5085331592189695,0,0
./Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (2).JPG,21 Sep HER2 score 0 case 2,17.275283333333334,0.018983333333331753,0.04790833333332934,0.005291666666666226,0.08499166666665958,0.034691666666663776,0.1574333333333202,0.04104166666666325,0.10265833333332477,0.40956666666663255,0.09743333333332521,0.6618995108311472,0.49079071878413977,0.7707469455269662,0.1338904891492385,0.365780637438918,0.7755297520343812,4.091277067128184,0,0
./Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (16).JPG,21 Sep HER2 score 0 case 2,5.857275,0.01300833333333225,0.030799999999997434,0.0023916666666664674,0.06264166666666145,0.017474999999998544,0.13944166666665506,0.016299999999998642,0.09068333333332577,0.5624083333332864,0.06484999999999459,0.3754916869934033,0.3138782575167015,0.8489190614714853,0.3082408563514921,0.5551225495595575,0.7370841595636956,2.893890248207025,0,0
./Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (10).JPG,21 Sep HER2 score 0 case 2,5.6177,0.018874999999998428,0.04863333333332928,0.001616666666666532,0.05984999999999501,0.010866666666665761,0.10740833333332439,0.011266666666665728,0.06267499999999478,0.6017416666666165,0.07706666666666025,0.35551435200319637,0.323085942629707,0.8415070253148818,0.2632855719787033,0.5130305983869501,0.6999633959754329,2.295567869773241,0,0
./Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (7).JPG,21 Sep HER2 score 0 case 2,6.021558333333333,0.01866666666666511,0.04892499999999592,0.0014999999999998751,0.06579166666666118,0.012791666666665601,0.11304166666665724,0.01304166666666558,0.06543333333332788,0.5814083333332849,0.07939999999999338,0.37723098332509086,0.3386592858260478,0.8343070875502849,0.2496537608917188,0.49957489064746274,0.7006961081777754,2.4407772604138755,0,0
./Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (21).JPG,21 Sep HER2 score 0 case 2,3.739508333333333,0.01689166666666526,0.04313333333332974,0.004591666666666284,0.07380833333332719,0.028191666666664318,0.15738333333332022,0.030449999999997462,0.09973333333332503,0.4472416666666294,0.0985749999999918,0.5722444803480272,0.43808448797579236,0.7937329943751468,0.1938276727168573,0.44011294901354236,0.7364241023816227,3.7331950051620146,0,0
./Data_Chula/21 Sep HER2 score 0 case 2/HER2 score 0 case 2 (24).JPG,21 Sep HER2 score 0 case 2,4.799258333333333,0.011508333333332375,0.03296666666666392,0.002358333333333137,0.06862499999999429,0.021741666666664855,0.16113333333331992,0.0215999999999982,0.09854166666665845,0.5096083333332909,0.07191666666666068,0.42991739381899563,0.3524214417034783,0.8310557468985672,0.2486724119866563,0.49854457552890064,0.7608081263792429,3.556968669053412,0,0
